"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"35625",2016-08-28 05:33:00,7.5,0.15,8.3,754,212,0.019,0.116,1320,1162,FALSE
"35626",2016-08-28 05:34:00,7.5,0.15,8.3,754,212,0.019,0.116,1318,1156,FALSE
"35627",2016-08-28 05:35:00,7.5,0.15,8.3,754,212,0.019,0.116,1327,1159,FALSE
"35628",2016-08-28 05:36:00,7.5,0.14,8.3,754,212,0.024,0.116,1341,1162,FALSE
"35629",2016-08-28 05:37:00,7.5,0.14,8.3,754,212,0.019,0.116,1320,1165,FALSE
"35630",2016-08-28 05:38:00,7.5,0.14,8.3,754,212,0.019,0.116,1344,1163,FALSE
"35631",2016-08-28 05:39:00,7.5,0.14,8.3,754,212,0.019,0.114,1306,1159,FALSE
"35632",2016-08-28 05:40:00,7.5,0.14,8.29,754,212,0.019,0.114,1315,1153,FALSE
"35633",2016-08-28 05:41:00,7.5,0.14,8.3,754,212,0.02,0.114,1313,1157,FALSE
"35634",2016-08-28 05:42:00,7.5,0.14,8.3,754,212,0.019,0.114,1321,1152,FALSE
"35635",2016-08-28 05:43:00,7.5,0.14,8.3,754,212,0.02,0.114,1306,1157,FALSE
"35636",2016-08-28 05:44:00,7.5,0.14,8.3,754,212,0.019,0.114,1343,1156,FALSE
"35637",2016-08-28 05:45:00,7.5,0.15,8.3,753,212,0.019,0.113,1320,1153,FALSE
"35638",2016-08-28 05:46:00,7.5,0.15,8.3,754,212,0.019,0.113,1320,1158,FALSE
"35639",2016-08-28 05:47:00,7.5,0.15,8.3,754,212,0.019,0.113,1339,1164,FALSE
"35640",2016-08-28 05:48:00,7.5,0.15,8.3,754,212,0.018,0.113,1306,1164,FALSE
"35641",2016-08-28 05:49:00,7.5,0.15,8.3,754,212,0.019,0.114,1296,1157,FALSE
"35642",2016-08-28 05:50:00,7.5,0.15,8.3,754,212,0.019,0.113,1336,1159,FALSE
"35643",2016-08-28 05:51:00,7.5,0.15,8.3,754,212,0.02,0.112,1332,1157,FALSE
"35644",2016-08-28 05:52:00,7.5,0.15,8.3,754,212,0.019,0.113,1296,1159,FALSE
"35645",2016-08-28 05:53:00,7.5,0.15,8.3,753,212,0.019,0.112,1344,1163,FALSE
"35646",2016-08-28 05:54:00,7.5,0.15,8.3,754,212,0.019,0.112,1339,1158,FALSE
"35647",2016-08-28 05:55:00,7.5,0.15,8.3,754,212,0.019,0.111,1336,1156,FALSE
"35648",2016-08-28 05:56:00,7.5,0.15,8.3,753,212,0.018,0.111,1300,1162,FALSE
"35649",2016-08-28 05:57:00,7.5,0.15,8.3,753,212,0.02,0.111,1337,1164,FALSE
"35650",2016-08-28 05:58:00,7.5,0.15,8.31,754,212,0.019,0.109,1343,1157,FALSE
"35651",2016-08-28 05:59:00,7.5,0.15,8.31,753,212,0.018,0.111,1324,1162,FALSE
"35652",2016-08-28 06:00:00,7.5,0.15,8.31,753,212,0.019,0.109,1320,1164,FALSE
"35653",2016-08-28 06:01:00,7.5,0.15,8.31,752,212,0.019,0.109,1331,1159,FALSE
"35654",2016-08-28 06:02:00,7.5,0.15,8.31,753,212,0.019,0.108,1329,1162,FALSE
"35655",2016-08-28 06:03:00,7.5,0.15,8.31,752,212,0.019,0.108,1353,1153,FALSE
"35656",2016-08-28 06:04:00,7.5,0.14,8.31,752,212,0.019,0.111,1310,1153,FALSE
"35657",2016-08-28 06:05:00,7.5,0.15,8.32,752,212,0.019,0.108,1329,1156,FALSE
"35658",2016-08-28 06:06:00,7.5,0.14,8.32,752,212,0.019,0.105,1325,1167,FALSE
"35659",2016-08-28 06:07:00,7.5,0.14,8.32,752,212,0.018,0.107,1348,1163,FALSE
"35660",2016-08-28 06:08:00,7.5,0.14,8.33,751,212,0.019,0.105,1339,1163,FALSE
"35661",2016-08-28 06:09:00,7.5,0.14,8.33,751,212,0.019,0.104,1344,1153,FALSE
"35662",2016-08-28 06:10:00,7.5,0.14,8.33,751,212,0.019,0.104,1333,1153,FALSE
"35663",2016-08-28 06:11:00,7.5,0.14,8.34,751,212,0.019,0.104,1336,1159,FALSE
"35664",2016-08-28 06:12:00,7.6,0.14,8.34,751,212,0.019,0.104,1320,1157,FALSE
"35665",2016-08-28 06:13:00,7.5,0.14,8.35,751,212,0.018,0.104,1486,1164,FALSE
"35666",2016-08-28 06:14:00,7.5,0.14,8.35,751,212,0.019,0.104,1408,1159,FALSE
"35667",2016-08-28 06:15:00,7.5,0.14,8.35,751,212,0.02,0.104,1318,1150,FALSE
"35668",2016-08-28 06:16:00,7.5,0.14,8.35,751,212,0.018,0.102,1353,1163,FALSE
"35669",2016-08-28 06:17:00,7.5,0.14,8.35,751,212,0.019,0.102,1356,1165,FALSE
"35670",2016-08-28 06:18:00,7.5,0.14,8.36,751,212,0.019,0.102,1333,1157,FALSE
"35671",2016-08-28 06:19:00,7.5,0.14,8.36,751,212,0.019,0.101,1344,1167,FALSE
"35672",2016-08-28 06:20:00,7.5,0.14,8.36,751,212,0.021,0.101,1358,1165,FALSE
"35673",2016-08-28 06:21:00,7.5,0.14,8.36,751,212,0.018,0.102,1364,1163,FALSE
"35674",2016-08-28 06:22:00,7.5,0.15,8.37,751,212,0.02,0.1,1342,1163,FALSE
"35675",2016-08-28 06:23:00,7.5,0.15,8.37,750,212,0.019,0.101,1339,1165,FALSE
"35676",2016-08-28 06:24:00,7.5,0.15,8.37,751,212,0.02,0.101,1349,1170,FALSE
"35677",2016-08-28 06:25:00,7.5,0.15,8.36,751,212,0.019,0.1,1358,1159,FALSE
"35678",2016-08-28 06:26:00,7.5,0.15,8.36,751,212,0.019,0.1,1339,1153,FALSE
"35679",2016-08-28 06:27:00,7.5,0.15,8.36,751,212,0.022,0.101,1333,1157,FALSE
"35680",2016-08-28 06:28:00,7.5,0.15,8.36,751,212,0.019,0.1,1364,1159,FALSE
"35681",2016-08-28 06:29:00,7.5,0.15,8.36,750,212,0.018,0.1,1361,1156,FALSE
"35682",2016-08-28 06:30:00,7.5,0.15,8.36,751,212,0.018,0.1,1355,1151,FALSE
"35683",2016-08-28 06:31:00,7.5,0.15,8.36,751,212,0.018,0.1,1359,1156,FALSE
"35684",2016-08-28 06:32:00,7.5,0.16,8.36,751,212,0.018,0.1,1342,1164,FALSE
"35685",2016-08-28 06:33:00,7.5,0.15,8.36,750,212,0.019,0.101,1350,1165,FALSE
"35686",2016-08-28 06:34:00,7.5,0.15,8.35,751,212,0.018,0.1,1395,1164,FALSE
"35687",2016-08-28 06:35:00,7.5,0.15,8.35,751,212,0.018,0.098,1350,1165,FALSE
"35688",2016-08-28 06:36:00,7.5,0.15,8.35,751,212,0.02,0.1,1348,1163,FALSE
"35689",2016-08-28 06:37:00,7.5,0.15,8.35,750,212,0.021,0.1,1344,1157,FALSE
"35690",2016-08-28 06:38:00,7.5,0.15,8.35,751,212,0.019,0.1,1365,1167,FALSE
"35691",2016-08-28 06:39:00,7.5,0.15,8.34,751,212,0.018,0.098,1391,1164,FALSE
"35692",2016-08-28 06:40:00,7.5,0.15,8.35,750,212,0.019,0.098,1353,1168,FALSE
"35693",2016-08-28 06:41:00,7.5,0.15,8.34,751,212,0.02,0.098,1362,1163,FALSE
"35694",2016-08-28 06:42:00,7.5,0.15,8.34,751,212,0.019,0.097,1378,1158,FALSE
"35695",2016-08-28 06:43:00,7.5,0.15,8.34,750,212,0.019,0.098,1356,1159,FALSE
"35696",2016-08-28 06:44:00,7.5,0.15,8.34,751,212,0.019,0.098,1356,1162,FALSE
"35697",2016-08-28 06:45:00,7.5,0.15,8.34,751,212,0.019,0.1,1364,1164,FALSE
"35698",2016-08-28 06:46:00,7.5,0.15,8.35,751,212,0.02,0.098,1372,1165,FALSE
"35699",2016-08-28 06:47:00,7.5,0.15,8.34,750,212,0.02,0.097,1378,1163,FALSE
"35700",2016-08-28 06:48:00,7.5,0.15,8.34,751,212,0.019,0.095,1393,1159,FALSE
"35701",2016-08-28 06:49:00,7.5,0.15,8.35,751,212,0.019,0.096,1359,1158,FALSE
"35702",2016-08-28 06:50:00,7.5,0.15,8.35,750,212,0.019,0.096,1390,1162,FALSE
"35703",2016-08-28 06:51:00,7.5,0.15,8.35,750,212,0.019,0.096,1383,1170,FALSE
"35704",2016-08-28 06:52:00,7.5,0.15,8.35,750,212,0.019,0.096,1325,1163,FALSE
"35705",2016-08-28 06:53:00,7.5,0.15,8.35,750,212,0.019,0.095,1408,1168,FALSE
"35706",2016-08-28 06:54:00,7.5,0.15,8.36,749,212,0.019,0.094,1344,1163,FALSE
"35707",2016-08-28 06:55:00,7.5,0.16,8.36,750,212,0.018,0.096,1381,1163,FALSE
"35708",2016-08-28 06:56:00,7.5,0.15,8.36,749,212,0.019,0.095,1373,1158,FALSE
"35709",2016-08-28 06:57:00,7.5,0.15,8.36,750,212,0.018,0.094,1383,1167,FALSE
"35710",2016-08-28 06:58:00,7.5,0.16,8.36,750,212,0.019,0.094,1394,1164,FALSE
"35711",2016-08-28 06:59:00,7.5,0.16,8.36,750,212,0.019,0.093,1407,1170,FALSE
"35712",2016-08-28 07:00:00,7.5,0.15,8.36,750,212,0.019,0.095,1372,1164,FALSE
"35713",2016-08-28 07:01:00,7.5,0.16,8.36,749,212,0.018,0.093,1385,1153,FALSE
"35714",2016-08-28 07:02:00,7.5,0.16,8.36,749,212,0.019,0.094,1387,1153,FALSE
"35715",2016-08-28 07:03:00,7.5,0.16,8.37,749,212,0.024,0.096,1408,1157,FALSE
"35716",2016-08-28 07:04:00,7.5,0.16,8.36,749,212,0.018,0.094,1394,1159,FALSE
"35717",2016-08-28 07:05:00,7.5,0.16,8.36,749,209,0.018,0.093,1368,1157,FALSE
"35718",2016-08-28 07:06:00,7.5,0.16,8.36,749,209,0.019,0.093,1413,1152,FALSE
"35719",2016-08-28 07:07:00,7.5,0.16,8.36,749,212,0.022,0.095,1396,1165,FALSE
"35720",2016-08-28 07:08:00,7.5,0.16,8.36,750,212,0.021,0.096,1423,1165,FALSE
"35721",2016-08-28 07:09:00,7.5,0.16,8.36,749,212,0.02,0.094,1391,1168,FALSE
"35722",2016-08-28 07:10:00,7.5,0.16,8.36,750,209,0.02,0.094,1396,1167,FALSE
"35723",2016-08-28 07:11:00,7.5,0.16,8.36,749,212,0.021,0.095,1418,1163,FALSE
"35724",2016-08-28 07:12:00,7.5,0.16,8.36,749,209,0.021,0.096,1402,1158,FALSE
"35725",2016-08-28 07:13:00,7.5,0.16,8.36,750,212,0.017,0.095,1407,1158,FALSE
"35726",2016-08-28 07:14:00,7.5,0.16,8.36,750,212,0.018,0.094,1408,1159,FALSE
"35727",2016-08-28 07:15:00,7.5,0.16,8.35,749,212,0.017,0.094,1402,1163,FALSE
"35728",2016-08-28 07:16:00,7.5,0.16,8.35,750,212,0.018,0.095,1402,1163,FALSE
"35729",2016-08-28 07:17:00,7.5,0.16,8.35,749,212,0.017,0.093,1418,1165,FALSE
"35730",2016-08-28 07:18:00,7.5,0.16,8.35,750,212,0.017,0.095,1408,1158,FALSE
"35731",2016-08-28 07:19:00,7.5,0.16,8.35,749,212,0.017,0.096,1422,1163,FALSE
"35732",2016-08-28 07:20:00,7.5,0.16,8.35,749,212,0.018,0.094,1381,1170,FALSE
"35733",2016-08-28 07:21:00,7.5,0.16,8.35,749,212,0.017,0.094,1466,1167,FALSE
"35734",2016-08-28 07:22:00,7.5,0.16,8.34,750,212,0.017,0.093,1417,1165,FALSE
"35735",2016-08-28 07:23:00,7.5,0.16,8.35,749,212,0.018,0.095,1430,1159,FALSE
"35736",2016-08-28 07:24:00,7.5,0.16,8.35,749,212,0.018,0.096,1405,1163,FALSE
"35737",2016-08-28 07:25:00,7.5,0.16,8.35,749,212,0.018,0.094,1428,1167,FALSE
"35738",2016-08-28 07:26:00,7.5,0.16,8.35,749,212,0.017,0.096,1418,1167,FALSE
"35739",2016-08-28 07:27:00,7.5,0.16,8.35,750,212,0.019,0.096,1451,1171,FALSE
"35740",2016-08-28 07:28:00,7.5,0.16,8.35,749,212,0.018,0.094,1429,1167,FALSE
"35741",2016-08-28 07:29:00,7.5,0.16,8.35,750,212,0.018,0.096,1394,1157,FALSE
"35742",2016-08-28 07:30:00,7.5,0.16,8.34,749,212,0.018,0.095,1431,1167,FALSE
"35743",2016-08-28 07:31:00,7.5,0.16,8.35,750,212,0.018,0.094,1464,1164,FALSE
"35744",2016-08-28 07:32:00,7.5,0.16,8.35,749,212,0.018,0.094,1440,1163,FALSE
"35745",2016-08-28 07:33:00,7.5,0.16,8.35,750,212,0.022,0.095,1420,1164,FALSE
"35746",2016-08-28 07:34:00,7.5,0.16,8.34,750,212,0.017,0.095,1429,1163,FALSE
"35747",2016-08-28 07:35:00,7.5,0.16,8.35,750,212,0.017,0.096,1437,1167,FALSE
"35748",2016-08-28 07:36:00,7.5,0.16,8.35,749,212,0.017,0.096,1453,1163,FALSE
"35749",2016-08-28 07:37:00,7.5,0.16,8.35,750,212,0.018,0.096,1458,1167,FALSE
"35750",2016-08-28 07:38:00,7.5,0.16,8.35,750,212,0.018,0.095,1462,1167,FALSE
"35751",2016-08-28 07:39:00,7.5,0.16,8.35,749,212,0.018,0.095,1422,1162,FALSE
"35752",2016-08-28 07:40:00,7.5,0.17,8.35,749,212,0.018,0.096,1446,1173,FALSE
"35753",2016-08-28 07:41:00,7.5,0.17,8.35,750,212,0.017,0.095,1469,1168,FALSE
"35754",2016-08-28 07:42:00,7.5,0.17,8.35,750,212,0.017,0.095,1439,1173,FALSE
"35755",2016-08-28 07:43:00,7.4,0.17,8.35,751,212,0.018,0.097,1474,1168,FALSE
"35756",2016-08-28 07:44:00,7.5,0.17,8.35,751,212,0.018,0.097,1480,1167,FALSE
"35757",2016-08-28 07:45:00,7.5,0.17,8.35,750,212,0.018,0.097,1488,1165,FALSE
"35758",2016-08-28 07:46:00,7.4,0.17,8.35,750,212,0.017,0.097,1457,1165,FALSE
"35759",2016-08-28 07:47:00,7.4,0.17,8.35,751,212,0.017,0.098,1483,1170,FALSE
"35760",2016-08-28 07:48:00,7.4,0.17,8.35,751,212,0.017,0.098,1476,1165,FALSE
"35761",2016-08-28 07:49:00,7.4,0.17,8.35,750,212,0.017,0.098,1474,1163,FALSE
"35762",2016-08-28 07:50:00,7.4,0.17,8.35,750,212,0.017,0.1,1483,1163,FALSE
"35763",2016-08-28 07:51:00,7.4,0.17,8.35,750,212,0.017,0.1,1474,1164,FALSE
"35764",2016-08-28 07:52:00,7.4,0.17,8.35,751,212,0.026,0.1,1464,1170,FALSE
"35765",2016-08-28 07:53:00,7.4,0.17,8.35,750,212,0.018,0.1,1561,1162,FALSE
"35766",2016-08-28 07:54:00,7.5,0.17,8.34,751,212,0.018,0.1,1574,1164,FALSE
"35767",2016-08-28 07:55:00,7.4,0.17,8.34,751,212,0.018,0.1,1559,1168,FALSE
"35768",2016-08-28 07:56:00,7.4,0.17,8.34,751,212,0.018,0.1,1449,1165,FALSE
"35769",2016-08-28 07:57:00,7.4,0.17,8.34,751,212,0.018,0.1,1469,1163,FALSE
"35770",2016-08-28 07:58:00,7.4,0.17,8.34,751,212,0.018,0.1,1503,1159,FALSE
"35771",2016-08-28 07:59:00,7.4,0.17,8.34,750,212,0.018,0.1,1475,1163,FALSE
"35772",2016-08-28 08:00:00,7.4,0.17,8.34,751,212,0.018,0.1,1469,1167,FALSE
"35773",2016-08-28 08:01:00,7.4,0.17,8.34,751,212,0.021,0.101,1472,1170,FALSE
"35774",2016-08-28 08:02:00,7.5,0.17,8.34,751,212,0.018,0.101,1480,1162,FALSE
"35775",2016-08-28 08:03:00,7.4,0.17,8.35,751,212,0.018,0.1,1460,1158,FALSE
"35776",2016-08-28 08:04:00,7.4,0.17,8.34,751,212,0.018,0.101,1493,1165,FALSE
"35777",2016-08-28 08:05:00,7.4,0.17,8.34,751,212,0.018,0.102,1483,1168,FALSE
"35778",2016-08-28 08:06:00,7.4,0.17,8.34,751,212,0.018,0.101,1497,1157,FALSE
"35779",2016-08-28 08:07:00,7.4,0.17,8.34,751,212,0.017,0.102,1500,1168,FALSE
"35780",2016-08-28 08:08:00,7.4,0.17,8.34,751,212,0.017,0.104,1478,1171,FALSE
"35781",2016-08-28 08:09:00,7.4,0.17,8.35,751,212,0.017,0.104,1505,1164,FALSE
"35782",2016-08-28 08:10:00,7.5,0.17,8.35,751,212,0.018,0.104,1478,1168,FALSE
"35783",2016-08-28 08:11:00,7.5,0.17,8.34,751,212,0.017,0.104,1504,1167,FALSE
"35784",2016-08-28 08:12:00,7.5,0.17,8.35,751,212,0.018,0.104,1545,1168,FALSE
"35785",2016-08-28 08:13:00,7.5,0.17,8.35,751,212,0.018,0.104,1533,1162,FALSE
"35786",2016-08-28 08:14:00,7.5,0.17,8.35,751,212,0.017,0.104,1547,1171,FALSE
"35787",2016-08-28 08:15:00,7.5,0.17,8.35,751,212,0.018,0.104,1501,1159,FALSE
"35788",2016-08-28 08:16:00,7.5,0.18,8.35,751,212,0.018,0.104,1486,1165,FALSE
"35789",2016-08-28 08:17:00,7.5,0.18,8.35,751,212,0.018,0.104,1482,1167,FALSE
"35790",2016-08-28 08:18:00,7.5,0.18,8.35,751,212,0.018,0.105,1538,1164,FALSE
"35791",2016-08-28 08:19:00,7.5,0.17,8.35,751,212,0.018,0.107,1518,1170,FALSE
"35792",2016-08-28 08:20:00,7.5,0.17,8.35,751,212,0.018,0.107,1559,1165,FALSE
"35793",2016-08-28 08:21:00,7.5,0.17,8.35,751,212,0.018,0.107,1518,1157,FALSE
"35794",2016-08-28 08:22:00,7.5,0.17,8.35,752,212,0.018,0.107,1539,1167,FALSE
"35795",2016-08-28 08:23:00,7.5,0.17,8.35,751,212,0.018,0.107,1538,1167,FALSE
"35796",2016-08-28 08:24:00,7.5,0.17,8.36,751,212,0.018,0.107,1512,1165,FALSE
"35797",2016-08-28 08:25:00,7.5,0.17,8.36,752,212,0.018,0.108,1528,1165,FALSE
"35798",2016-08-28 08:26:00,7.5,0.17,8.36,751,212,0.019,0.107,1541,1162,FALSE
"35799",2016-08-28 08:27:00,7.5,0.17,8.36,751,212,0.018,0.107,1521,1163,FALSE
"35800",2016-08-28 08:28:00,7.5,0.17,8.36,751,212,0.018,0.107,1532,1153,FALSE
"35801",2016-08-28 08:29:00,7.5,0.17,8.36,751,212,0.018,0.108,1549,1164,FALSE
"35802",2016-08-28 08:30:00,7.5,0.17,8.36,752,212,0.018,0.107,1555,1158,FALSE
"35803",2016-08-28 08:31:00,7.5,0.17,8.36,751,212,0.018,0.108,1511,1170,FALSE
"35804",2016-08-28 08:32:00,7.5,0.17,8.36,752,212,0.017,0.108,1545,1171,FALSE
"35805",2016-08-28 08:33:00,7.5,0.16,8.36,751,212,0.017,0.107,1524,1174,FALSE
"35806",2016-08-28 08:34:00,7.5,0.16,8.36,752,212,0.018,0.108,1520,1171,FALSE
"35807",2016-08-28 08:35:00,7.5,0.16,8.36,752,212,0.024,0.108,1512,1165,FALSE
"35808",2016-08-28 08:36:00,7.5,0.16,8.36,752,212,0.041,0.109,1538,1170,FALSE
"35809",2016-08-28 08:37:00,7.5,0.16,8.37,751,212,0.018,0.109,1528,1167,FALSE
"35810",2016-08-28 08:38:00,7.5,0.16,8.36,753,212,0.018,0.111,1576,1174,FALSE
"35811",2016-08-28 08:39:00,7.5,0.16,8.36,753,212,0.018,0.109,1561,1164,FALSE
"35812",2016-08-28 08:40:00,7.5,0.16,8.36,752,212,0.018,0.109,1552,1170,FALSE
"35813",2016-08-28 08:41:00,7.5,0.16,8.36,752,212,0.018,0.111,1546,1177,FALSE
"35814",2016-08-28 08:42:00,7.5,0.16,8.37,752,212,0.018,0.111,1532,1171,FALSE
"35815",2016-08-28 08:43:00,7.5,0.16,8.37,752,212,0.018,0.111,1562,1174,FALSE
"35816",2016-08-28 08:44:00,7.5,0.16,8.37,753,212,0.018,0.111,1539,1173,FALSE
"35817",2016-08-28 08:45:00,7.5,0.16,8.36,753,212,0.018,0.112,1533,1174,FALSE
"35818",2016-08-28 08:46:00,7.5,0.16,8.36,753,212,0.018,0.112,1559,1167,FALSE
"35819",2016-08-28 08:47:00,7.5,0.16,8.37,752,212,0.018,0.111,1543,1171,FALSE
"35820",2016-08-28 08:48:00,7.5,0.17,8.37,753,212,0.019,0.112,1523,1167,FALSE
"35821",2016-08-28 08:49:00,7.5,0.17,8.36,753,212,0.019,0.112,1504,1165,FALSE
"35822",2016-08-28 08:50:00,7.5,0.17,8.37,753,212,0.019,0.112,1501,1171,FALSE
"35823",2016-08-28 08:51:00,7.5,0.17,8.37,753,212,0.019,0.113,1553,1159,FALSE
"35824",2016-08-28 08:52:00,7.5,0.17,8.36,754,212,0.019,0.113,1501,1167,FALSE
"35825",2016-08-28 08:53:00,7.5,0.17,8.37,753,212,0.019,0.112,1541,1152,FALSE
"35826",2016-08-28 08:54:00,7.5,0.17,8.36,753,212,0.019,0.114,1534,1162,FALSE
"35827",2016-08-28 08:55:00,7.5,0.17,8.37,753,212,0.019,0.114,1561,1173,FALSE
"35828",2016-08-28 08:56:00,7.5,0.17,8.37,752,212,0.019,0.113,1545,1181,FALSE
"35829",2016-08-28 08:57:00,7.5,0.17,8.36,754,212,0.019,0.112,1528,1170,FALSE
"35830",2016-08-28 08:58:00,7.5,0.16,8.37,753,212,0.019,0.113,1555,1165,FALSE
"35831",2016-08-28 08:59:00,7.5,0.16,8.37,754,212,0.019,0.111,1524,1158,FALSE
"35832",2016-08-28 09:00:00,7.5,0.17,8.37,753,212,0.019,0.114,1532,1163,FALSE
"35833",2016-08-28 09:01:00,7.5,0.17,8.37,753,212,0.019,0.113,1539,1167,FALSE
"35834",2016-08-28 09:02:00,7.5,0.17,8.37,753,212,0.019,0.114,1535,1167,FALSE
"35835",2016-08-28 09:03:00,7.5,0.17,8.37,753,212,0.019,0.113,1559,1165,FALSE
"35836",2016-08-28 09:04:00,7.5,0.17,8.38,754,212,0.019,0.113,1559,1168,FALSE
"35837",2016-08-28 09:05:00,7.5,0.17,8.37,754,212,0.02,0.114,1553,1165,FALSE
"35838",2016-08-28 09:06:00,7.5,0.17,8.38,754,212,0.02,0.114,1550,1165,FALSE
"35839",2016-08-28 09:07:00,7.5,0.17,8.38,753,212,0.02,0.112,1538,1165,FALSE
"35840",2016-08-28 09:08:00,7.5,0.17,8.38,753,212,0.019,0.113,1555,1165,FALSE
"35841",2016-08-28 09:09:00,7.5,0.17,8.38,754,212,0.018,0.114,1559,1171,FALSE
"35842",2016-08-28 09:10:00,7.5,0.16,8.39,754,212,0.018,0.114,1593,1159,FALSE
"35843",2016-08-28 09:11:00,7.5,0.17,8.39,753,212,0.019,0.114,1540,1175,FALSE
"35844",2016-08-28 09:12:00,7.5,0.17,8.39,754,212,0.018,0.114,1585,1182,FALSE
"35845",2016-08-28 09:13:00,7.5,0.16,8.39,753,212,0.018,0.114,1530,1163,FALSE
"35846",2016-08-28 09:14:00,7.5,0.17,8.39,754,212,0.018,0.114,1599,1167,FALSE
"35847",2016-08-28 09:15:00,7.5,0.17,8.39,753,212,0.018,0.113,1553,1164,FALSE
"35848",2016-08-28 09:16:00,7.5,0.16,8.39,753,212,0.018,0.114,1547,1175,FALSE
"35849",2016-08-28 09:17:00,7.5,0.16,8.39,753,212,0.02,0.114,1584,1170,FALSE
"35850",2016-08-28 09:18:00,7.5,0.16,8.39,754,212,0.027,0.114,1506,1165,FALSE
"35851",2016-08-28 09:19:00,7.5,0.17,8.39,754,212,0.018,0.114,1582,1168,FALSE
"35852",2016-08-28 09:20:00,7.5,0.17,8.39,754,212,0.018,0.116,1582,1173,FALSE
"35853",2016-08-28 09:21:00,7.5,0.17,8.39,754,212,0.018,0.114,1545,1170,FALSE
"35854",2016-08-28 09:22:00,7.5,0.17,8.4,753,212,0.018,0.116,1550,1170,FALSE
"35855",2016-08-28 09:23:00,7.5,0.17,8.4,754,212,0.018,0.114,1552,1164,FALSE
"35856",2016-08-28 09:24:00,7.5,0.17,8.4,754,212,0.017,0.116,1567,1167,FALSE
"35857",2016-08-28 09:25:00,7.5,0.17,8.41,754,212,0.018,0.114,1667,1175,FALSE
"35858",2016-08-28 09:26:00,7.5,0.17,8.4,754,212,0.018,0.116,1611,1163,FALSE
"35859",2016-08-28 09:27:00,7.5,0.17,8.41,754,212,0.018,0.114,1555,1174,FALSE
"35860",2016-08-28 09:28:00,7.5,0.17,8.41,753,212,0.018,0.114,1549,1168,FALSE
"35861",2016-08-28 09:29:00,7.5,0.17,8.41,754,212,0.021,0.116,1533,1170,FALSE
"35862",2016-08-28 09:30:00,7.5,0.17,8.41,754,212,0.018,0.114,1611,1168,FALSE
"35863",2016-08-28 09:31:00,7.5,0.17,8.41,753,212,0.018,0.114,1540,1164,FALSE
"35864",2016-08-28 09:32:00,7.5,0.17,8.41,754,212,0.018,0.113,1599,1168,FALSE
"35865",2016-08-28 09:33:00,7.5,0.17,8.41,753,212,0.018,0.113,1575,1177,FALSE
"35866",2016-08-28 09:34:00,7.5,0.17,8.41,753,212,0.018,0.114,1555,1181,FALSE
"35867",2016-08-28 09:35:00,7.5,0.17,8.42,754,212,0.018,0.114,1549,1179,FALSE
"35868",2016-08-28 09:36:00,7.5,0.17,8.42,753,209,0.02,0.112,1582,1170,FALSE
"35869",2016-08-28 09:37:00,7.5,0.17,8.41,753,209,0.018,0.113,1559,1168,FALSE
"35870",2016-08-28 09:38:00,7.5,0.17,8.41,753,209,0.018,0.114,1601,1168,FALSE
"35871",2016-08-28 09:39:00,7.5,0.17,8.41,753,209,0.018,0.114,1581,1174,FALSE
"35872",2016-08-28 09:40:00,7.5,0.17,8.42,753,209,0.018,0.113,1569,1165,FALSE
"35873",2016-08-28 09:41:00,7.5,0.17,8.41,754,209,0.018,0.114,1576,1170,FALSE
"35874",2016-08-28 09:42:00,7.6,0.17,8.41,753,209,0.018,0.113,1555,1171,FALSE
"35875",2016-08-28 09:43:00,7.6,0.17,8.41,753,209,0.018,0.112,1575,1167,FALSE
"35876",2016-08-28 09:44:00,7.5,0.16,8.41,754,209,0.018,0.112,1592,1173,FALSE
"35877",2016-08-28 09:45:00,7.5,0.16,8.41,753,209,0.018,0.112,1578,1167,FALSE
"35878",2016-08-28 09:46:00,7.5,0.16,8.41,754,209,0.017,0.111,1590,1168,FALSE
"35879",2016-08-28 09:47:00,7.5,0.16,8.4,754,209,0.017,0.112,1575,1165,FALSE
"35880",2016-08-28 09:48:00,7.6,0.16,8.39,754,209,0.017,0.112,1582,1170,FALSE
"35881",2016-08-28 09:49:00,7.5,0.16,8.39,754,209,0.018,0.112,1549,1173,FALSE
"35882",2016-08-28 09:50:00,7.5,0.16,8.39,753,209,0.018,0.113,1597,1167,FALSE
"35883",2016-08-28 09:51:00,7.6,0.17,8.39,754,209,0.017,0.113,1590,1168,FALSE
"35884",2016-08-28 09:52:00,7.5,0.17,8.39,754,209,0.018,0.113,1597,1165,FALSE
"35885",2016-08-28 09:53:00,7.5,0.17,8.38,754,209,0.018,0.114,1574,1179,FALSE
"35886",2016-08-28 09:54:00,7.6,0.17,8.38,754,209,0.018,0.113,1575,1181,FALSE
"35887",2016-08-28 09:55:00,7.6,0.17,8.38,754,209,0.018,0.113,1582,1179,FALSE
"35888",2016-08-28 09:56:00,7.5,0.17,8.38,754,209,0.018,0.114,1549,1173,FALSE
"35889",2016-08-28 09:57:00,7.5,0.17,8.38,754,209,0.018,0.113,1574,1175,FALSE
"35890",2016-08-28 09:58:00,7.6,0.17,8.38,754,209,0.018,0.114,1579,1171,FALSE
"35891",2016-08-28 09:59:00,7.5,0.17,8.37,754,209,0.019,0.114,1552,1170,FALSE
"35892",2016-08-28 10:00:00,7.5,0.17,8.37,754,209,0.019,0.114,1572,1174,FALSE
